4,6,0,80,0,0
-1465.625,111.8334,red,35,false
24259.52,1652.23,red,35,false
24337.67,1704.333,red,35,false
26419.85,699.0829,yellow,35,false
24717.35,509.917,30,30,0
24788.28,580.8546,30,30,0
24930.16,533.5625,30,30,0
24528.18,1172,30,30,0
24764.64,1172,30,30,0
24953.8,1195.646,30,30,0
-915.0416,763.5001,red,35,1,0,150
-1184.458,443.25,red,35,1,0,150
-854.0416,-151.5,red,35,1,0,150
-279.625,-49.83337,red,35,1,0,150
-264.3749,946.5001,red,35,1,0,150
782.7916,-309.0834,red,35,1,0,150
-91.54163,-817.4167,red,35,1,0,150
-995.9949,-757.823,red,35,1,0,150
-581.3803,1643.813,red,35,1,0,150
1045.787,1573.406,red,35,1,0,150
904.974,814.5834,red,35,1,0,150
2008.005,251.3335,red,35,1,0,150
1859.37,-812.5833,red,35,1,0,150
1835.901,1291.781,red,35,1,0,150
3009.339,1291.781,red,35,1,0,150
2946.755,884.9897,red,35,1,0,150
3024.984,-351.0313,red,35,1,0,150
4706.912,978.8647,red,35,1,0,150
3792.594,-1138.438,red,35,1,0,150
4109.469,-145.5626,red,35,1,0,150
5271.344,-314.5624,red,35,1,0,150
4700.969,1555,red,35,1,0,150
6802.906,995.1876,red,35,1,0,150
6919.094,-1455.312,red,35,1,0,150
6306.469,-39.9375,red,35,1,0,150
8591.85,1223.24,red,35,1,0,150
9183.557,-323.2708,red,35,1,0,150
7596.703,-323.2708,red,35,1,0,150
11200.74,2097.354,red,35,1,0,150
11146.95,-2058.052,red,35,1,0,150
8457.37,-820.8438,red,35,1,0,150
8659.089,819.8023,red,35,1,0,150
7556.359,1398.063,red,35,1,0,150
3985.875,2273.25,red,35,1,0,150
1848.375,-2016,red,35,1,0,150
751.1252,-1303.5,red,35,1,0,150
6208.875,1560.75,red,35,1,0,150
9657.375,2145,red,35,1,0,150
8745.375,-2942.25,red,35,1,0,150
5040.375,-1560,red,35,1,0,150
12120.58,904.1976,red,35,1,0,150
11220.97,-1174.198,red,35,1,0,150
9871.568,1059.302,red,35,1,0,150
10189.37,-1142.5,red,35,1,0,150
13610.67,-1226.458,red,35,1,0,150
13316.82,1229.323,red,35,1,0,150
15289.84,2341.77,red,35,1,0,150
15016.98,-2632.76,red,35,1,0,150
16168.23,2222.25,red,35,1,0,250
15233.08,1183.188,red,35,1,0,250
14630.42,310.375,red,35,1,0,250
16230.58,-1165.094,red,35,1,0,250
17498.23,435.0625,red,35,1,0,250
16209.8,975.3753,red,35,1,0,250
13404.33,2243.031,red,35,1,0,250
18932.14,2554.75,red,35,1,0,250
19202.3,-1934,red,35,1,0,250
17269.64,-1788.531,red,35,1,0,250
16895.58,-645.5627,red,35,1,0,250
18059.33,-645.5627,red,35,1,0,250
17664.48,1619.594,red,35,1,0,250
18724.33,1619.594,red,35,1,0,250
19285.42,-458.5314,red,35,1,0,250
20075.11,1681.938,red,35,1,0,250
19181.52,601.3128,red,35,1,0,250
21966.2,705.2184,red,35,1,0,250
21529.8,2159.906,red,35,1,0,250
20677.77,663.6566,red,35,1,0,250
20636.2,-146.8127,red,35,1,0,250
20781.67,-1850.875,red,35,1,0,250
23545.58,-624.7813,red,35,1,0,250
23545.58,2139.125,red,35,1,0,250
22277.92,1100.063,red,35,1,0,250
22277.92,-687.125,red,35,1,0,250
18163.23,1224.75,red,35,1,0,150
19701.05,-146.8127,red,35,1,0,150
19804.95,-1414.469,red,35,1,0,150
22693.55,-1414.469,red,35,1,0,150
23046.83,2762.562,red,35,1,0,150
23836.52,81.78093,red,35,1,0,150
