26,0,160,1,0,6,9,0,12
112.6217,-156.0681,red,30,false
-1729.549,1299.407,red,30,false
-1694.89,1651.199,aqua,30,false
-1419.429,1130.537,purple,30,false
-1173.381,1638.858,yellow,30,false
-1154.8,1305.131,green,30,false
-1421.178,1786.965,blue,30,false
-697.9974,677.3492,aqua,50,false
-339.9409,193.7842,red,35,false
-736.9098,-146.6021,red,35,false
-1047.785,55.19312,blue,35,false
-1347.611,-123.5415,blue,35,false
-1780.543,-21.68848,aqua,35,false
-2200.402,70.87585,orange,35,false
-2634.469,-70.06091,yellow,35,false
-2868.708,826.6192,purple,30,false
-2778.698,1356.145,purple,30,false
-2889.499,1886.181,purple,30,false
-2885.053,2534.207,purple,30,false
-833.0199,2645.56,green,50,false
46.79419,776.5624,orange,30,false
-30.98607,1143.503,red,30,false
50.92841,1536.726,aqua,30,false
-6.339935,1884.936,blue,30,false
60.367,2241.123,green,30,false
-62.71788,2640.886,yellow,30,false
-1604.474,1650.747
-1608.879,1678.559
-1621.662,1703.648
-1641.573,1723.559
-1666.662,1736.343
-1694.474,1740.747
-1722.286,1736.343
-1747.375,1723.559
-1767.286,1703.648
-1780.069,1678.559
-1784.474,1650.747
-1780.069,1622.936
-1767.286,1597.847
-1747.375,1577.936
-1722.286,1565.152
-1694.474,1560.747
-1666.662,1565.152
-1641.573,1577.936
-1621.662,1597.847
-1608.879,1622.936
-1325.825,1786.276
-1330.475,1815.632
-1343.969,1842.115
-1364.986,1863.132
-1391.469,1876.626
-1420.825,1881.276
-1450.182,1876.626
-1476.665,1863.132
-1497.682,1842.115
-1511.176,1815.632
-1515.825,1786.276
-1511.176,1756.919
-1497.682,1730.436
-1476.665,1709.419
-1450.182,1695.926
-1420.825,1691.276
-1391.469,1695.926
-1364.986,1709.419
-1343.969,1730.436
-1330.475,1756.919
-1077.727,1637.8
-1082.377,1667.157
-1095.871,1693.64
-1116.888,1714.657
-1143.371,1728.15
-1172.727,1732.8
-1202.084,1728.15
-1228.567,1714.657
-1249.584,1693.64
-1263.078,1667.157
-1267.727,1637.8
-1263.078,1608.443
-1249.584,1581.96
-1228.567,1560.943
-1202.084,1547.45
-1172.727,1542.8
-1143.371,1547.45
-1116.888,1560.943
-1095.87,1581.96
-1082.377,1608.443
-1059.195,1303.529
-1063.845,1332.886
-1077.338,1359.369
-1098.355,1380.386
-1124.838,1393.88
-1154.195,1398.529
-1183.552,1393.88
-1210.035,1380.386
-1231.052,1359.369
-1244.545,1332.886
-1249.195,1303.529
-1244.545,1274.173
-1231.052,1247.69
-1210.035,1226.673
-1183.552,1213.179
-1154.195,1208.529
-1124.838,1213.179
-1098.355,1226.673
-1077.338,1247.69
-1063.845,1274.173
-1323.656,1128.604
-1328.306,1157.961
-1341.8,1184.444
-1362.817,1205.461
-1389.3,1218.955
-1418.656,1223.604
-1448.013,1218.955
-1474.496,1205.461
-1495.513,1184.444
-1509.007,1157.961
-1513.656,1128.604
-1509.007,1099.248
-1495.513,1072.765
-1474.496,1051.748
-1448.013,1038.254
-1418.656,1033.604
-1389.3,1038.254
-1362.817,1051.748
-1341.8,1072.765
-1328.306,1099.248
-1634.538,1298.286
-1639.187,1327.643
-1652.681,1354.126
-1673.698,1375.143
-1700.181,1388.636
-1729.538,1393.286
-1758.894,1388.636
-1785.377,1375.143
-1806.394,1354.126
-1819.888,1327.643
-1824.538,1298.286
-1819.888,1268.93
-1806.394,1242.447
-1785.377,1221.43
-1758.894,1207.936
-1729.538,1203.286
-1700.181,1207.936
-1673.698,1221.43
-1652.681,1242.447
-1639.187,1268.93
-2773.225,826.6866
-2777.875,856.0432
-2791.368,882.5262
-2812.385,903.5432
-2838.868,917.0369
-2868.225,921.6866
-2897.582,917.0369
-2924.065,903.5432
-2945.082,882.5262
-2958.575,856.0432
-2963.225,826.6866
-2958.575,797.33
-2945.082,770.847
-2924.065,749.83
-2897.582,736.3362
-2868.225,731.6866
-2838.868,736.3362
-2812.385,749.83
-2791.368,770.847
-2777.875,797.33
-2789.522,2532.631
-2794.172,2561.988
-2807.666,2588.471
-2828.683,2609.488
-2855.166,2622.981
-2884.522,2627.631
-2913.879,2622.981
-2940.362,2609.488
-2961.379,2588.471
-2974.873,2561.988
-2979.522,2532.631
-2974.873,2503.274
-2961.379,2476.792
-2940.362,2455.774
-2913.879,2442.281
-2884.522,2437.631
-2855.166,2442.281
-2828.683,2455.774
-2807.666,2476.792
-2794.172,2503.274
-2685.053,2634.207,orange,30,-933.0199,2645.56,75,true
-2097.239,1616.404,-1416.979,1471.965,orange,30,10
-1927.348,991.5269,-1415.384,1473.611,purple,30,10
-1197.973,800.2944,-1421.867,1464.296,green,30,10
-724.1921,1330.583,-1414.341,1480.002,blue,30,10
-901.4663,1966.515,-1425.691,1477.201,red,30,10
-1659.044,2147.93,-1410.168,1470.646,aqua,30,10
-1224.213,1360.913
-1648.542,1233.387
-1497.272,1837.68
-2097.239,1616.404
-1416.979,1471.965
-2770.429,410.9813
-2759.463,593.0106
-2759.134,235.3157
-833.0199,2645.56
-1177.116,1928.91,-1663.911,1015.492,true
-1664.253,1924.608,-1164.104,999.3363,true
-1857.63,1478.308,-971.0028,1464.006,true
215.1914,475.5884,-2365.211,396.5068,true
-2365.211,396.5068,-2680.576,2475.052,true
-2680.576,2475.052,-245.0241,2472.589,true
-245.0241,2472.589,-344.7576,849.9227,true
-3211.255,3033.519,460.2128,2961.914,false
384.3522,2949.265,227.531,455.3405,false
227.531,455.3405,402.0712,-393.5511,false
384.236,-352.109,-3153.726,-361.1144,false
-3153.726,-361.1144,-3206.796,3015.071,false
