42,0,4,167,0,11
-494.1406,101.2604,red,35,false
8542.903,1587.068,black,800,true
9970.117,321.7031,black,800,true
8336.914,-1458.635,black,800,true
12927.54,-914.2344,black,800,true
13280.66,1484.073,black,800,true
16050.72,-384.5469,black,800,true
15212.04,1469.359,black,800,true
14446.94,351.1304,black,800,true
19458.59,1801,black,800,true
19200.78,30.6875,black,800,true
22380.47,-1241.187,black,800,true
23669.53,1766.625,black,800,true
11883.07,32.771,black,200,true
15148.24,-984.9376,black,200,true
21473.24,209.2028,black,200,true
20516.21,1587.328,black,200,true
17185.74,1281.078,black,200,true
18697.85,745.1409,black,200,true
18008.79,-939.2341,black,200,true
20305.66,-958.3749,black,200,true
25243.95,-1226.344,black,200,true
25569.34,-173.6091,black,200,true
26392.38,687.719,black,200,true
25684.18,2084.984,black,200,true
22128.38,-4464.105,black,1000,true
22394.33,-3072.047,black,1000,true
22394.33,-2191.188,black,1000,true
22154.1,-6099,black,1000,true
22218.16,-7412.281,black,1000,true
22250.19,-8645.484,black,1000,true
22346.29,-9992.36,black,1000,true
22346.29,-11193.53,black,1000,true
22298.24,-12602.91,black,1000,true
22362.3,-14241.19,black,1000,true
21817.77,-15330.25,black,1000,true
21641.6,-15490.41,black,1000,true
20232.22,-16082.98,black,1000,true
18470.51,-16291.19,black,1000,true
19175.19,-15170.09,black,1000,true
20502.15,-13938.84,black,1000,true
27662.3,-12821.66,yellow,35,false
9438.28,924.4373
9386.719,-141.1873
10727.34,-124
11541.6,404.5156
-93.68486,-281.8125,red,35,1,0,150
-1018.815,-236.2396,red,35,1,0,150
-1237.565,470.1406,red,35,1,0,150
-467.3828,725.349,red,35,1,0,150
-175.7162,401.7813,red,35,1,0,150
193.4243,711.6771,red,35,1,0,150
544.3361,410.8959,red,35,1,0,150
339.2577,50.86982,red,35,1,0,150
908.9191,-90.40626,red,35,1,0,150
1094.726,571.8336,red,35,1,0,150
1506.706,174.5679,red,35,1,0,150
1992.253,454.125,red,35,1,0,150
2757.356,910.2446,red,35,1,0,150
2698.502,174.5679,red,35,1,0,150
1992.253,42.14571,red,35,1,0,150
3154.622,27.4324,red,35,1,0,150
4390.559,-119.7031,red,35,1,0,150
4199.284,689.5414,red,35,1,0,150
3478.32,615.9742,red,35,1,0,150
5435.221,542.4063,red,35,1,0,150
4037.435,262.8492,red,35,1,0,150
5332.227,1057.38,red,35,1,0,150
6494.597,-237.4113,red,35,1,0,150
-141.2109,924.9586,red,35,1,0,200
579.7527,-384.5469,red,35,1,0,200
1756.836,-443.4012,red,35,1,0,200
947.5912,336.4164,red,35,1,0,200
859.3096,895.5313,red,35,1,0,200
1889.258,895.5313,red,35,1,0,200
2742.643,542.4063,red,35,1,0,200
2360.091,-369.8332,red,35,1,0,200
3390.039,292.2758,red,35,1,0,200
3095.768,-413.9738,red,35,1,0,200
3978.581,660.1148,red,35,1,0,200
3448.893,1042.666,red,35,1,0,200
4581.836,527.6929,red,35,1,0,200
5258.658,660.1148,red,35,1,0,200
5170.378,-443.4012,red,35,1,0,200
4008.007,-193.2707,red,35,1,0,200
5199.805,-31.42188,red,35,1,0,200
4861.393,115.7133,red,35,1,0,200
5891.341,115.7133,red,35,1,0,200
6391.602,763.1094,red,35,1,0,200
6023.763,-428.6875,red,35,1,0,200
5773.633,954.3852,red,35,1,0,200
6759.44,115.7133,red,35,1,0,200
8313.932,541.3649,blue,200,1,0,145
9885.547,1338.24,blue,200,1,0,145
9780.08,-2120.094,blue,35,1,0,145
10776.17,-772.4374,blue,35,1,0,145
11576.96,477.5628,blue,35,1,0,145
12573.05,321.3125,blue,35,1,0,145
14311.33,1551.781,blue,35,1,0,145
15541.8,633.8123,blue,35,1,0,145
17533.99,-635.7189,blue,35,1,0,145
20834.77,536.1565,blue,35,1,0,145
23901.17,399.4372,blue,35,1,0,145
26685.74,-1508.765,blue,35,1,0,145
23978.71,-735.3279,blue,35,1,0,145
25912.3,532.25,blue,35,1,0,145
21508.01,1821.313,blue,35,1,0,145
14074.41,-756.8125,blue,35,1,0,175
17189.65,274.4375,blue,35,1,0,175
10293.17,295.9216,blue,35,1,0,175
17232.62,1284.203,blue,35,1,0,175
18607.62,-1401.344,blue,35,1,0,175
21164.26,-133.7653,blue,35,1,0,175
18371.29,167.0153,blue,35,1,0,175
19982.62,1284.203,blue,35,1,0,175
23291.21,1112.328,blue,35,1,0,175
22302.93,-26.34409,blue,35,1,0,175
25418.16,1262.718,blue,35,1,0,175
25697.46,-499,blue,35,1,0,175
28619.34,-241.1875,blue,35,1,0,175
26814.65,1520.531,blue,35,1,0,175
16656.64,-656.8125,blue,35,1,0,175
13737.11,553.0829,blue,35,1,0,175
10896.48,2052.302,blue,35,1,0,175
12053.77,-1261.76,blue,35,1,0,175
8108.462,-25.5625,blue,35,1,0,20
11817.06,-656.8125,blue,35,1,0,20
12395.7,1315.844,blue,35,1,0,20
19839.19,658.2921,blue,35,1,0,20
22206.38,684.5938,blue,35,1,0,20
20444.14,-998.7397,blue,35,1,0,20
24941.79,79.64545,blue,35,1,0,20
27782.42,1578.864,blue,35,1,0,20
27545.7,368.9688,blue,35,1,0,20
25000.91,1692.406,red,35,0,1,175
26019.14,1714.541,red,35,0,1,175
26306.9,895.5313,red,35,0,1,175
28343.36,1183.291,red,35,0,1,175
28210.55,-631.8125,red,35,0,1,175
25886.33,-1163.063,red,35,0,1,175
27856.38,98.65622,red,35,0,1,175
25886.33,-100.5625,red,35,0,1,175
24646.74,674.1774,red,35,0,1,175
24646.74,-1561.5,red,35,0,1,175
27170.18,-3288.063,red,35,0,1,175
27878.52,-2269.833,red,35,0,1,175
26041.28,-3686.5,red,35,0,1,175
28409.77,-5917.229,red,35,0,1,175
26816.02,-5718.011,red,35,0,1,175
28011.33,-3880.771,red,35,0,1,175
