170,0,460,38,0,10
-508.4636,54.38543,red,35,false
351.3671,44.74996,blue,35,false
1469.336,52.95308,blue,35,false
2617.773,39.28129,blue,35,false
3779.688,-130.25,blue,35,false
4720.313,-852.125,blue,35,false
4817.058,-1902.385,blue,35,false
6420.704,-1150.823,black,800,true
5563.151,-331.8125,black,800,true
4561.068,410.1147,black,800,true
3510.808,882.25,black,800,true
2238.932,-620.875,black,800,true
3462.63,-948.479,black,800,true
3655.338,-2066.188,black,800,true
3674.609,-3347.698,black,800,true
3645.703,-4664.625,black,800,true
2855.599,-2679.729,black,800,true
2855.599,-3990.146,black,800,true
2768.88,-1533.115,black,800,true
13495.12,-1242.88,red,45,false
13474.54,-1386.891,red,45,false
13466.99,-1491.188,red,45,false
13466.99,-1580.901,red,45,false
13466.99,-1670.615,red,45,false
13460.09,-1760.328,red,45,false
13473.89,-1870.745,red,45,false
13480.79,-2008.766,red,45,false
13480.79,-2119.182,red,45,false
13473.89,-2264.104,red,45,false
13473.89,-2374.521,red,45,false
13466.99,-2526.344,red,45,false
13460.09,-2671.266,red,45,false
13460.09,-2809.287,red,45,false
13460.09,-2926.604,red,45,false
13453.19,-3085.328,red,45,false
13446.29,-3250.953,red,45,false
13439.39,-3382.073,red,45,false
13439.39,-3547.698,red,45,false
13460.09,-3181.943,red,45,false
13584.31,-2298.61,red,45,false
13625.72,-2374.521,red,45,false
13646.42,-2505.641,red,45,false
13646.42,-2609.156,red,45,false
13736.13,-2422.828,red,45,false
13687.83,-2319.313,red,45,false
13618.82,-1677.516,red,45,false
13715.43,-1649.912,red,45,false
13722.33,-1525.693,red,45,false
13694.73,-1401.474,red,45,false
13611.91,-1263.453,red,45,false
13680.92,-3057.724,red,45,false
13784.44,-3147.438,red,45,false
13894.86,-3271.656,red,45,false
13929.36,-3402.776,red,45,false
13798.24,-3526.995,red,45,false
13667.12,-3526.995,red,45,false
14475.98,-2372.047,red,45,false
14516.99,-2298.219,red,45,false
14549.8,-2199.781,red,45,false
14672.85,-2076.734,red,45,false
14836.91,-2076.734,red,45,false
14549.8,-2478.688,red,45,false
14640.04,-2478.688,red,45,false
14738.48,-2396.656,red,45,false
14795.9,-2265.406,red,45,false
14845.12,-2158.766,red,45,false
14631.84,-2142.359,red,45,false
14689.26,-3044.703,red,45,false
15509.57,-1822.437,red,45,false
14410.35,-1289.234,red,45,false
17396.29,-2339.234,red,45,false
15576.11,-2557.594,red,45,false
15633.14,-2519.573,red,45,false
15728.19,-2462.542,red,45,false
15851.76,-2453.036,red,45,false
16022.85,-2491.057,red,45,false
16155.92,-2605.12,red,45,false
16136.91,-2785.719,red,45,false
15965.82,-2833.245,red,45,false
15794.73,-2814.234,red,45,false
15642.64,-2700.172,red,45,false
15538.09,-2643.141,red,45,false
15652.15,-2804.729,red,45,false
16507.62,-1540.536,red,45,false
16403.06,-1454.989,red,45,false
16355.53,-1312.411,red,45,false
16355.53,-1131.813,red,45,false
16403.06,-1046.266,red,45,false
16593.16,-1055.771,red,45,false
16678.71,-1169.833,red,45,false
16697.72,-1331.422,red,45,false
16640.69,-1502.516,red,45,false
17401.11,-3451.083,red,45,false
17220.51,-3299,red,45,false
17153.97,-3184.938,red,45,false
17172.98,-3099.391,red,45,false
17239.52,-3061.37,red,45,false
17344.08,-2966.318,red,45,false
17505.66,-2994.833,red,45,false
17705.27,-3156.422,red,45,false
17724.28,-3337.021,red,45,false
17724.28,-3546.135,red,45,false
17534.18,-3546.135,red,45,false
17591.21,-3108.896,red,45,false
17980.93,-1616.578,red,45,false
18826.89,-2871.266,red,45,false
19034.96,-1930.25,red,45,false
19063.47,-1816.188,red,45,false
19130.01,-1626.083,red,45,false
19253.58,-1521.526,red,45,false
19386.65,-1559.547,red,45,false
19396.16,-1673.609,red,45,false
19358.14,-1835.198,red,45,false
19206.05,-1958.766,red,45,false
19282.09,-1949.261,red,45,false
19111,-1996.786,red,45,false
19091.99,-1730.641,red,45,false
19971.81,-2445.224,red,45,false
16752.15,-2362.932,red,45,false
16731.58,-2146.917,red,45,false
16721.29,-2033.766,red,45,false
16741.86,-1910.328,red,45,false
16844.73,-1910.328,red,45,false
16978.45,-1900.042,red,45,false
17009.31,-1972.047,red,45,false
17009.31,-2054.339,red,45,false
16999.02,-2249.781,red,45,false
16937.3,-2383.505,red,45,false
16762.44,-2290.927,red,45,false
17040.17,-2146.917,red,45,false
16824.15,-2434.938,red,45,false
14752.15,-2062.802,red,45,false
13141.47,-628.9481,black,800,true
12196.16,-628.9481,black,800,true
11518.69,-628.9481,black,800,true
10321.29,-565.9269,black,800,true
9155.404,-565.9269,black,800,true
7910.742,-565.9269,black,800,true
4491.861,-4583.505,black,800,true
5405.664,-4347.177,black,800,true
6240.69,-4347.177,black,800,true
7091.471,-4347.177,black,800,true
7894.987,-4347.177,black,800,true
9281.445,-4268.401,black,800,true
10683.66,-4236.891,black,800,true
11550.2,-4142.359,black,800,true
12574.28,-4079.338,black,800,true
13815.95,-156.292,black,800,true
14288.61,-46.00488,black,800,true
14934.57,489.6719,black,800,true
15958.66,726,black,800,true
17502.67,678.7344,black,800,true
19409.05,316.3643,black,800,true
19944.73,-597.4375,black,800,true
13500.85,-4425.953,black,800,true
14335.87,-4772.568,black,800,true
15186.65,-4851.344,black,800,true
16194.99,-4945.875,black,800,true
16951.24,-4945.875,black,800,true
18243.16,-4851.344,black,800,true
19219.99,-4378.688,black,800,true
20102.28,-3701.213,black,800,true
28108.59,-1159.938,red,35,false
28436.72,-1417.75,red,35,false
28624.22,-1717.75,red,35,false
28666.41,-2041.188,red,35,false
28614.84,-2317.75,red,35,false
28460.16,-2570.875,red,35,false
28103.91,-2674,red,35,false
27813.28,-2083.375,yellow,35,false
14646.94,-2312.672
14646.94,-2312.672
14673.24,-2260.068
14694.92,-2353.948
14694.92,-2309.417
14640.49,-2309.417
14655.34,-2269.833
14749.35,-2190.667
14680.08,-2190.667
14680.08,-2245.094
14680.08,-2294.573
14650.39,-2304.469
14635.55,-2353.948
14600.91,-2358.896
14610.81,-2358.896
14625.65,-2284.677
14655.34,-2284.677
15941.8,-2655.771
15862.63,-2675.563
15842.84,-2680.51
15818.1,-2680.51
15773.57,-2665.667
15798.31,-2596.396
15882.42,-2596.396
15922,-2611.24
15818.1,-2611.24
15818.1,-2611.24
15818.1,-2611.24
15818.1,-2611.24
15818.1,-2611.24
15842.84,-2631.031
15867.58,-2631.031
15867.58,-2631.031
15867.58,-2631.031
15867.58,-2645.875
15867.58,-2645.875
15867.58,-2645.875
15857.68,-2650.823
15857.68,-2650.823
15857.68,-2650.823
16837.37,-2116.448
16837.37,-2116.448
16956.12,-2141.188
16827.47,-2131.292
16842.32,-2156.031
16842.32,-2175.823
16901.69,-2160.979
16901.69,-2160.979
16901.69,-2160.979
16901.69,-2062.021
16901.69,-2062.021
16901.69,-2062.021
16906.64,-2066.969
16862.11,-2170.875
16862.11,-2170.875
16862.11,-2170.875
16862.11,-2160.979
17455.86,-3284.156
17455.86,-3284.156
17455.86,-3284.156
17436.07,-3214.885
17436.07,-3214.885
17436.07,-3214.885
17470.7,-3214.885
17470.7,-3214.885
17525.13,-3234.677
17490.49,-3279.208
17406.38,-3264.365
17495.44,-3259.417
17470.7,-3254.469
17460.81,-3254.469
17460.81,-3214.885
17495.44,-3224.781
17495.44,-3224.781
17485.55,-3224.781
17475.65,-3224.781
16515.88,-1285.458
16515.88,-1263.583
16585.16,-1263.583
16588.8,-1300.042
16523.18,-1300.042
16483.07,-1281.813
16541.41,-1281.813
16541.41,-1340.146
16519.53,-1332.854
16599.74,-1300.042
16548.7,-1300.042
16545.05,-1245.354
16519.53,-1245.354
16537.76,-1256.292
16537.76,-1259.938
16548.7,-1292.75
16548.7,-1292.75
16555.99,-1325.563
16530.47,-1321.917
16530.47,-1321.917
16599.74,-1300.042
16592.45,-1270.875
16548.7,-1278.167
16545.05,-1278.167
16545.05,-1278.167
16545.05,-1278.167
16545.05,-1278.167
19253.38,-1748.479
19165.88,-1781.292
19216.93,-1784.938
19216.93,-1741.188
19216.93,-1770.354
19224.22,-1770.354
19227.87,-1795.875
19227.87,-1814.104
19227.87,-1788.583
19242.45,-1788.583
19260.68,-1770.354
19271.62,-1715.667
19253.38,-1715.667
19235.16,-1715.667
19235.16,-1784.938
19205.99,-1817.75
19242.45,-1770.354
19271.62,-1770.354
19293.49,-1744.833
19249.74,-1814.104
19249.74,-1726.604
19227.87,-1763.063
19227.87,-1763.063
3868.359,-611.5
3926.953,-564.6251
4008.984,-552.9061
4144.01,-528.1664
4223.698,-421.9164
4303.385,-377.6459
4365.364,-368.7914
4427.343,-289.1039
4560.156,-218.2708
4622.135,-191.7083
4344.336,-1415.797
4388.867,-1415.797
4440.82,-1386.109
4678.32,-1185.719
4834.18,-1156.031
4945.508,-1104.078
5079.102,-1074.391
5234.961,-1037.281
5442.773,-1000.172
4492.773,-3011.5
4685.742,-2892.75
4752.539,-2855.641
4819.336,-2781.422
5012.305,-2551.344
5168.164,-2395.484
5272.07,-2202.516
5516.992,-1920.484
5687.695,-1786.891
5769.336,-1712.672
6133.008,-3471.656
6133.008,-3390.016
6170.117,-2974.391
6170.117,-2774
6199.805,-2529.078
6229.492,-2306.422
6229.492,-1987.281
6229.492,-1898.219
7416.992,-3716.578
7402.148,-3137.672
7416.992,-2818.531
7416.992,-2588.453
7416.992,-2425.172
7424.414,-2024.391
7424.414,-1868.531
7593.555,-2291.578
7734.57,-2291.578
8187.305,-2306.422
8417.383,-2306.422
8647.461,-2313.844
9070.508,-2313.844
8239.258,-2818.531
8506.445,-2818.531
8684.57,-2818.531
8884.961,-2818.531
9018.555,-2818.531
9092.773,-2818.531
9337.695,-2818.531
9597.461,-2529.078
9738.477,-2529.078
9983.398,-2529.078
10228.32,-2529.078
10621.68,-2529.078
10814.65,-2529.078
10911.13,-2529.078
10540.04,-2135.719
10777.54,-2120.875
10851.76,-2120.875
10918.55,-2120.875
11081.84,-2120.875
11282.23,-2120.875
11386.13,-2120.875
10350.59,-2922.438
10432.23,-2944.703
10781.05,-2944.703
11048.24,-2966.969
11278.32,-2981.813
11864.65,-2989.234
12206.05,-2996.656
20390.63,-1736.5
20396.88,-1930.25
20071.88,-1942.75
20071.88,-2086.5
20246.88,-2105.25
