24,0,0,0,0,0,0,0,9
-1654.466,1083.623,yellow,35,false
-1996.243,-1139.588,yellow,35,false
-572.1788,-1695.456,yellow,35,false
1514.949,-699.9842,yellow,35,false
2649.789,364.7609,yellow,35,false
1794.88,1637.364,yellow,35,false
303.7065,1753.069,yellow,35,false
-207.2981,-531.1672,yellow,35,false
1230.277,419.9633,yellow,35,false
-1155.965,-207.3432,blue,55,false
676.6118,-1567.546,blue,55,false
981.8853,-334.7678,blue,55,false
2251.988,918.3519,blue,55,false
2643.107,-568.8646,blue,55,false
2613.248,1651.547,blue,55,false
-1958.061,1693.462,blue,55,false
-1869.528,-384.9315,green,55,false
-191.0622,-1201.732,green,55,false
1142.864,1468.249,green,55,false
-554.8976,1776.844,green,55,false
2115.083,-95.03486,green,55,false
2953.794,868.1511,green,55,false
-1349.938,-1565.829,green,55,false
-169.4513,377.7495,green,55,false
-2497.52,2033.63,3026.807,2206.088,False
-2476.642,2002.543,-2327.345,-2070.227,False
-2327.345,-2070.227,1627.182,-2113.374,False
1627.182,-2113.374,1636.737,-1053.145,False
1636.737,-1053.145,3481.407,-1172.582,False
3481.407,-1172.582,3038.37,2176.436,False
-2043.309,179.4467,-174.7515,1181.562,True
257.387,10.62951,695.9459,-824.0869,True
1185.302,910.5512,1977.581,377.1151,True
