4,0,14,85,0,6
-488.9323,102.5625,red,35,false
22343.42,-23.16685,yellow,35,false
22343.42,-23.16685,yellow,35,false
21787.58,146,yellow,35,false
191.4688,-114.0626
881.8438,-114.0626
1391.406,247.5625
1851.656,-15.43763
2492.718,-81.18738
3133.781,-81.18738
4432.344,148.9375
5911.719,280.4377
6059.656,50.3125
7686.969,33.87525
8393.781,198.25
9363.594,50.3125
10662.16,-278.4374
11385.41,395.5
-1227.172,268.7291,blue,35,1,0,45
-855.7448,430.875,blue,35,1,0,45
-853.8593,325.2916,blue,35,1,0,45
-621.9531,302.6666,blue,35,1,0,45
-597.4427,530.8021,blue,35,1,0,45
-1038.63,6.65625,blue,35,1,0,45
-991.4948,-255.4167,blue,35,1,0,45
-670.9739,-163.0313,blue,35,1,0,45
-736.9636,44.36461,blue,35,1,0,45
-141.1719,-298.7813,blue,35,1,0,45
-135.5155,-183.7708,blue,35,1,0,45
-333.4844,-172.4583,blue,35,1,0,45
-156.2552,332.8334,blue,35,1,0,45
230.2552,276.2709,blue,35,1,0,45
-369.3073,74.53125,blue,35,1,0,45
-361.7656,413.9063,blue,35,1,0,45
254.7656,455.3854,blue,35,1,0,45
358.4635,-61.21875,blue,35,1,0,45
-45.01568,34.9375,blue,35,1,0,45
597.9114,112.2396,blue,35,1,0,45
620.5365,346.0313,blue,35,1,0,45
837.3594,197.0834,blue,35,1,0,45
707.2656,-251.6458,blue,35,1,0,45
309.4427,-217.7083,blue,35,1,0,45
1144.776,-114.0104,blue,35,1,0,45
1376.682,238.5625,blue,35,1,0,45
1429.474,59.44789,blue,35,1,0,45
1501.12,-181.8854,blue,35,1,0,45
2057.318,-119.6667,blue,35,1,0,45
1723.599,57.5625,blue,35,1,0,45
1883.859,327.1771,blue,35,1,0,45
2668.193,44.36461,blue,35,1,0,45
2285.453,206.5104,blue,35,1,0,45
2499.995,-210.1667,blue,35,1,0,45
2752.641,361.1146,blue,35,1,0,45
2899.703,185.7709,blue,35,1,0,45
3065.62,-91.38543,blue,35,1,0,45
3499.266,89.61461,blue,35,1,0,45
3499.266,304.5521,blue,35,1,0,45
3740.599,-87.61457,blue,35,1,0,45
4124.963,511.9479,blue,35,1,0,45
3942.078,276.2709,blue,35,1,0,45
4698.13,85.84375,blue,35,1,0,45
4705.672,393.1666,blue,35,1,0,45
4185.297,-98.92707,blue,35,1,0,45
4532.213,-289.3542,blue,35,1,0,45
4454.912,251.7604,blue,35,1,0,45
5403.276,270.6146,blue,35,1,0,45
5378.766,-25.39582,blue,35,1,0,45
5058.245,214.0521,blue,35,1,0,45
5067.672,-208.2813,blue,35,1,0,45
5678.12,208.3959,blue,35,1,0,45
5715.828,-187.5417,blue,35,1,0,45
6115.537,-112.125,blue,35,1,0,45
6000.526,466.6979,blue,35,1,0,45
5900.599,180.1146,blue,35,1,0,45
6749.036,-127.2083,blue,35,1,0,45
6507.703,87.72914,blue,35,1,0,45
7412.703,355.4584,blue,35,1,0,45
7058.245,287.5834,blue,35,1,0,45
7463.068,12.3125,blue,35,1,0,45
7917.453,55.67711,blue,35,1,0,45
7994.755,-332.7188,blue,35,1,0,45
8530.214,-163.0313,blue,35,1,0,45
8260.599,104.6979,blue,35,1,0,45
8929.922,146.1771,blue,35,1,0,45
8956.317,-117.7813,blue,35,1,0,45
9340.922,-53.67707,blue,35,1,0,45
9058.109,-325.1771,blue,35,1,0,45
9212.714,381.8541,blue,35,1,0,45
9584.141,87.72914,blue,35,1,0,45
10117.71,140.5209,blue,35,1,0,45
10104.52,-181.8854,blue,35,1,0,45
9734.974,-181.8854,blue,35,1,0,45
9829.245,398.8229,blue,35,1,0,45
10336.42,-212.0521,blue,35,1,0,45
10625.31,-102.6979,blue,35,1,0,45
10883.61,330.9479,blue,35,1,0,45
10934.52,42.47914,blue,35,1,0,45
11601.95,391.2813,blue,35,1,0,45
11458.66,-157.375,blue,35,1,0,45
11347.42,46.25,blue,35,1,0,45
11860.25,8.541637,blue,35,1,0,45
12065.77,346.0313,blue,35,1,0,45
12220.37,-257.3021,blue,35,1,0,45
11582.66,181.8127,10612.84,148.9375,white,50,20
9182.781,83.18775,7703.406,99.625,white,50,20
6914.406,17.43725,5730.906,33.87525,white,50,20
4662.469,50.3125,3511.844,83.18775,white,50,20
2443.406,66.74975,1210.594,66.74975,white,50,20
898.2813,50.3125,257.2188,50.3125,white,50,20
