16,38,72,0,0,0
-1195.948,186.0209,red,35,false
-908.3854,342.0625,white,35,false
-669.8646,121.375,white,35,false
-803.6145,-228.6042,white,35,false
-368.9271,-61.41668,white,35,false
-179.4479,270.7291,white,35,false
65.76051,-101.5417,white,35,false
324.3437,431.2291,white,35,false
215.1147,734.3959,white,35,false
429.1146,81.25,white,35,false
585.1563,-304.3958,white,35,false
796.9271,-61.41668,white,35,false
72.44794,43.35413,white,35,false
874.9479,482.5,white,35,false
986.4062,-380.1875,white,35,false
1470.135,94.625,yellow,35,false
478.1563,163.7291,30,30,0
567.323,183.7916,30,30,0
536.1146,177.1041,30,30,0
520.5104,172.6459,30,30,0
594.0729,186.0209,30,30,0
-342.1771,-250.8958,30,30,0
-348.8646,-264.2708,30,30,0
-324.3438,-273.1875,30,30,0
-284.2188,-284.3333,30,30,0
-268.6146,-275.4167,30,30,0
-250.7813,-264.2708,30,30,0
-212.8854,-237.5208,30,30,0
-199.5105,-219.6875,30,30,0
-355.5521,-282.1042,30,30,0
-310.9688,-250.8958,30,30,0
-192.8229,-172.875,30,30,0
-210.6563,-195.1667,30,30,0
-446.9479,382.1875,30,30,0
-422.4271,388.875,30,30,0
-386.7604,402.25,30,30,0
-319.8854,431.2291,30,30,0
-286.4479,444.6041,30,30,0
-346.6354,406.7084,30,30,0
952.9687,38.89587,30,30,0
995.323,-25.75,30,30,0
995.323,-48.04168,30,30,0
1022.073,-97.08331,30,30,0
1037.677,-134.9792,30,30,0
1062.198,-184.0208,30,30,0
1093.406,-248.6667,30,30,0
1124.615,-315.5417,30,30,0
1158.052,-371.2708,30,30,0
1173.656,-389.1042,30,30,0
1189.26,-411.3958,30,30,0
1351.99,324.2291,30,30,0
1343.073,310.8541,30,30,0
1334.156,299.7084,30,30,0
1325.24,266.2709,30,30,0
-712.2188,154.8125
-681.0104,161.5
-667.6354,163.7291
-649.8021,159.2709
-640.8854,148.125
-634.1979,148.125
30.09382,79.02087
39.0104,79.02087
45.69783,81.25
70.21879,83.47913
76.90622,83.47913
163.8438,85.70837
188.3645,87.9375
215.1147,92.39587
266.3853,99.08337
295.3646,99.08337
308.7397,99.08337
362.2397,114.6875
371.1563,116.9166
413.5103,112.4584
422.4271,110.2291
431.3437,110.2291
446.9479,110.2291
473.698,105.7709
520.5104,112.4584
756.8021,121.375
839.2812,121.375
1010.927,101.3125
1062.198,105.7709
1109.01,105.7709
1189.26,105.7709
1296.26,103.5416
1316.323,108
1360.906,116.9166
1385.427,116.9166
1405.49,119.1459
1445.615,119.1459
1454.531,123.6041
912.8437,87.9375
1062.198,76.79163
1155.823,74.5625
1224.927,70.10413
1300.719,70.10413
1336.385,65.64587
1385.427,56.72913
1403.26,54.5
1456.76,52.27087
1485.74,58.95837
-36.78125,-404.7083
163.8438,-237.5208
-293.1355,27.75
1.114572,183.7916
1.114572,515.9375
-137.0938,475.8125
-333.2604,707.6459
-631.9688,507.0209
-805.8438,344.2916
-375.6146,230.6041
-752.3438,-90.39581
-1051.052,125.8334
-1104.552,-270.9583
424.6563,-424.7708
607.4479,-221.9167
790.2397,-215.2292
607.4479,270.7291
596.3021,542.6875
957.4272,669.75
1095.635,375.5
1347.531,-208.5417
921.7605,-268.7292
792.4688,219.4584
620.8228,649.6875
