20,8,83,1,3,1,0,0
40.68645,27.87973,red,50,false
-125.9302,257.5015,red,50,false
182.3679,257.2408,aqua,50,false
49.01696,-226.2525,black,100,true
196.9863,-131.3831,black,200,true
-120.0358,-163.0145,black,200,true
-355.7391,-33.06367,black,200,true
482.2815,-260.4543,green,50,false
85.74648,-632.6844,red,50,false
-252.2736,-361.227,orange,50,false
-1426.249,129.9278,black,300,true
-1427.985,-279.0112,black,300,true
-1239.96,509.0601,black,300,true
-1019.563,808.1447,black,300,true
-695.428,1029.591,black,300,true
-550.7554,1316.331,blue,50,false
637.9294,1292.575,blue,50,false
-1761.367,-661.0457,green,50,false
-1849.19,646.8596,green,50,false
-1933.986,-57.77396,green,50,false
-819.8754,-9.326742,30,30,0
-776.1082,-15.5692,30,30,0
-729.1631,-20.37107,30,30,0
-681.7323,-19.95023,30,30,0
-1959.365,-377.9526,30,30,0
-1911.287,-369.3794,30,30,0
-1860.014,-366.1012,30,30,0
-1816.634,-364.7566,30,30,0
555.9165,-261.501
547.3257,-226.6468
523.5214,-199.7773
489.9568,-187.0479
454.3211,-191.3748
424.7782,-211.7668
408.0959,-243.5524
408.0959,-279.4497
424.7782,-311.2353
454.3212,-331.6273
489.9568,-335.9542
523.5214,-323.2248
547.3257,-296.3553
-555.9468,1356.561
-514.2801,1356.561
-472.6134,1356.561
-430.9468,1356.561
-389.2801,1356.561
-347.6134,1356.561
-305.9468,1356.561
-264.2801,1356.561
-222.6134,1356.561
-180.9468,1356.561
-139.2801,1356.561
-97.61344,1356.561
-55.94678,1356.561
-14.28011,1356.561
27.38656,1356.561
69.05322,1356.561
110.7199,1356.561
152.3866,1356.561
194.0532,1356.561
235.7199,1356.561
277.3866,1356.561
319.0532,1356.561
360.7199,1356.561
402.3866,1356.561
444.0532,1356.561
485.7199,1356.561
527.3865,1356.561
569.0532,1356.561
610.7199,1356.561
652.3865,1356.561
-1810.372,-117.2407
-1810.372,-79.74066
-1810.372,-42.24066
-1810.372,-4.740662
-1810.372,32.75934
-1810.372,70.25934
-1810.372,107.7593
-1810.372,145.2593
-1810.372,182.7593
-1810.372,220.2593
-1810.372,257.7593
-1810.372,295.2593
-1810.372,332.7593
-1810.372,370.2593
-1810.372,407.7593
-1810.372,445.2593
-1810.372,482.7593
-1810.372,520.2593
-1810.372,557.7593
-1810.372,595.2593
300.4689,1987.468
300.4689,2024.968
300.4689,2062.468
300.4689,2099.968
300.4689,2137.468
300.4689,2174.968
300.4689,2212.468
300.4689,2249.968
300.4689,2287.468
300.4689,2324.968
300.4689,2362.468
300.4689,2399.968
300.4689,2437.468
300.4689,2474.968
300.4689,2512.468
300.4689,2549.968
300.4689,2587.468
300.4689,2624.968
300.4689,2662.468
300.4689,2699.968
-1299.001,999.1796,aqua,50,-736.3616,1423.242,30,True
-799.6298,1511.512
-1065.114,1364.695
-1241.942,1207.868
861.803,143.249,27.29517,166.5408,green,50,25
