9,0,385,4,0,7,2,1
-707.7813,-13.51355,red,50,false
-215.2754,-12.49384,red,50,false
849.5626,-55.57368,blue,50,false
260.7163,627.6348,orange,50,false
270.8057,-646.2818,orange,50,false
2004.195,18.86732,green,50,false
2077.707,471.4042,black,170,true
2093.332,-381.8071,black,250,true
3158.089,93.25117,aqua,50,false
-266.99,-323.6072
-266.99,-307.9822
-266.99,-292.3572
-266.99,-276.7322
-266.99,-261.1072
-266.99,-245.4822
-266.99,-229.8572
-266.99,-214.2322
-266.99,-198.6072
-266.99,-182.9822
-266.99,-167.3572
-266.99,-151.7322
-266.99,-136.1072
-266.99,-120.4822
-266.99,-104.8572
-266.99,-89.23221
-266.99,-73.60721
-266.99,-57.98221
-266.99,-42.35721
-266.99,-26.73221
-266.99,-11.10721
-266.99,4.517792
-266.99,20.14279
-266.99,35.76779
-266.99,51.39279
-266.99,67.01779
-266.99,82.64279
-266.99,98.26779
-266.99,113.8928
-266.99,129.5178
-266.99,145.1428
-266.99,160.7678
-266.99,176.3928
-266.99,192.0178
-266.99,207.6428
-266.99,223.2678
-266.99,238.8928
-266.99,254.5178
-266.99,270.1428
-266.99,285.7678
-167.4508,-326.4883
-167.4508,-310.8633
-167.4508,-295.2383
-167.4508,-279.6133
-167.4508,-263.9883
-167.4508,-248.3633
-167.4508,-232.7383
-167.4508,-217.1133
-167.4508,-201.4883
-167.4508,-185.8633
-167.4508,-170.2383
-167.4508,-154.6133
-167.4508,-138.9883
-167.4508,-123.3633
-167.4508,-107.7383
-167.4508,-92.11334
-167.4508,-76.48834
-167.4508,-60.86334
-167.4508,-45.23834
-167.4508,-29.61334
-167.4508,-13.98834
-167.4508,1.636658
-167.4508,17.26166
-167.4508,32.88666
-167.4508,48.51166
-167.4508,64.13666
-167.4508,79.76166
-167.4508,95.38666
-167.4508,111.0117
-167.4508,126.6367
-167.4508,142.2617
-167.4508,157.8867
-167.4508,173.5117
-167.4508,189.1367
-167.4508,204.7617
-167.4508,220.3867
-167.4508,236.0117
-167.4508,251.6367
-167.4508,267.2617
-167.4508,282.8867
477.0524,-21.15016
467.2637,40.65324
438.8558,96.40689
394.6094,140.6532
338.8558,169.0612
277.0524,178.8498
215.249,169.0611
159.4953,140.6532
115.249,96.40688
86.84105,40.6532
77.05237,-21.15018
86.84106,-82.95355
115.249,-138.7072
159.4954,-182.9536
215.2489,-211.3615
277.0524,-221.1502
338.8558,-211.3615
394.6095,-182.9535
438.8558,-138.7072
467.2637,-82.95354
768.4534,-23.49287
764.5107,39.17374
752.745,100.8521
733.3417,160.5694
706.6068,217.384
672.9619,270.3997
632.9377,318.7807
587.1654,361.7637
536.3668,398.6711
481.343,428.9207
422.9619,452.0354
362.144,467.6508
299.8487,475.5205
237.0581,475.5205
174.7627,467.6508
113.9449,452.0354
55.56371,428.9206
0.5399389,398.6711
-50.2586,361.7637
-96.03091,318.7807
-136.0551,270.3997
-169.7,217.3839
-196.4349,160.5693
-215.8382,100.8521
-227.604,39.17373
-231.5466,-23.49292
-227.6039,-86.15955
-215.8382,-147.8379
-196.4348,-207.5551
-169.6999,-264.3697
-136.0551,-317.3856
-96.03085,-365.7665
-50.25851,-408.7495
0.5401177,-445.6569
55.56389,-475.9065
113.9449,-499.0211
174.7627,-514.6365
237.0581,-522.5062
299.8487,-522.5062
362.1441,-514.6365
422.962,-499.0211
481.3431,-475.9064
536.3669,-445.6568
